user_id,platform,region,age,onboarding_completed,levels_passed
121218,android,tier2,36.0,1,27
843740,android,tier2,26.0,1,26
374637,ios,tier2,21.0,0,24
650349,ios,tier1,31.0,1,26
955097,ios,tier2,29.0,1,20
992297,android,tier1,24.0,1,22
484726,ios,tier2,52.0,1,23
515728,ios,tier2,35.0,0,24
29820,ios,tier1,37.0,1,24
331423,pc,tier3,43.0,0,14
565936,ios,tier1,24.0,1,28
610869,ios,tier2,29.0,0,19
517289,ios,tier2,28.0,0,17
213441,ios,tier2,29.0,1,32
766284,android,tier1,18.0,0,23
76491,android,tier2,39.0,0,15
615351,android,tier3,23.0,1,24
826777,android,tier3,14.0,0,18
407739,android,tier2,32.0,0,4
270546,pc,tier1,13.0,1,15
704534,ios,tier2,37.0,1,32
191943,android,tier1,33.0,0,15
940595,ios,tier3,35.0,1,25
211605,ios,tier3,31.0,1,26
470610,ios,tier1,33.0,1,30
192222,ios,tier1,27.0,1,31
925189,ios,tier2,27.0,0,22
521448,pc,tier1,41.0,1,26
551579,ios,tier3,34.0,1,23
125531,ios,tier1,38.0,1,27
750920,android,tier2,23.0,0,22
358726,pc,tier2,26.0,0,21
851805,pc,tier3,31.0,0,16
954748,android,tier1,32.0,1,33
941260,ios,tier2,40.0,1,17
375485,android,tier1,26.0,1,31
574799,ios,tier3,33.0,0,17
379720,android,tier2,45.0,0,3
373938,ios,tier2,37.0,1,23
210288,ios,tier2,29.0,1,22
383298,ios,tier1,23.0,1,33
381873,pc,tier1,25.0,1,22
734912,pc,tier3,30.0,1,14
183509,ios,tier3,30.0,1,25
545995,pc,tier2,45.0,1,23
870642,pc,tier1,28.0,0,16
878610,android,tier2,14.0,1,33
222517,ios,tier2,34.0,1,30
270566,pc,tier2,34.0,1,12
128552,ios,tier2,39.0,1,24
605294,pc,tier2,45.0,0,10
594878,ios,tier3,24.0,0,18
53140,pc,tier2,27.0,0,23
386815,pc,tier2,29.0,0,5
443455,android,tier3,29.0,0,13
38163,android,tier3,33.0,0,18
521364,ios,tier2,22.0,1,17
845371,ios,tier2,30.0,1,32
63207,ios,tier2,26.0,1,30
483426,android,tier2,29.0,1,24
498966,pc,tier2,22.0,1,18
221167,android,tier3,26.0,0,15
466587,android,tier1,37.0,1,24
481860,android,tier1,31.0,1,29
215115,pc,tier1,32.0,0,13
679489,ios,tier1,26.0,1,28
270862,android,tier2,28.0,0,16
893075,ios,tier3,24.0,0,17
329027,ios,tier2,27.0,0,18
590265,ios,tier2,30.0,1,23
824723,ios,tier1,51.0,1,26
559424,pc,tier3,30.0,1,14
313021,ios,tier3,15.0,0,18
903954,android,tier1,36.0,0,9
776409,pc,tier2,16.0,0,12
526948,ios,tier3,28.0,1,24
901757,android,tier2,39.0,1,23
562057,ios,tier2,22.0,1,26
756310,android,tier1,21.0,1,22
40575,ios,tier2,12.0,1,31
853654,android,tier2,15.0,1,24
388004,ios,tier2,38.0,1,30
946964,android,tier2,36.0,1,25
815147,ios,tier1,25.0,1,31
645237,android,tier2,16.0,1,28
297737,android,tier2,38.0,1,33
644542,pc,tier3,26.0,0,1
662258,ios,tier3,42.0,1,25
482949,ios,tier1,26.0,1,31
892971,ios,tier3,30.0,1,25
90168,pc,tier2,24.0,1,16
827936,android,tier2,31.0,1,18
365513,pc,tier1,40.0,0,14
51886,android,tier2,33.0,1,16
144561,ios,tier3,15.0,1,28
537576,android,tier3,8.0,1,23
939788,android,tier3,22.0,0,10
945546,ios,tier2,30.0,1,30
283948,android,tier1,30.0,1,30
683106,android,tier2,35.0,1,28
145261,android,tier1,37.0,1,18
983839,android,tier3,32.0,0,9
606600,ios,tier3,28.0,0,19
289142,android,tier3,34.0,0,15
667702,ios,tier3,31.0,0,22
125123,pc,tier1,8.0,1,28
360937,ios,tier1,18.0,0,18
26487,android,tier2,32.0,1,20
697518,ios,tier2,38.0,0,18
764967,android,tier3,14.0,0,17
979398,android,tier2,26.0,0,16
438626,pc,tier3,24.0,0,7
227629,pc,tier1,33.0,1,21
790800,pc,tier2,26.0,0,8
213204,android,tier1,38.0,1,34
669557,ios,tier3,18.0,1,33
412874,ios,tier2,36.0,0,13
524892,ios,tier3,21.0,0,15
271812,android,tier2,33.0,1,29
725944,android,tier2,27.0,0,24
391336,android,tier2,28.0,1,28
57873,android,tier3,18.0,1,26
240164,ios,tier2,34.0,1,19
944524,android,tier3,15.0,0,20
661610,pc,tier3,30.0,0,8
476385,ios,tier2,30.0,1,23
410917,ios,tier2,22.0,1,33
241107,android,tier2,29.0,1,29
813837,ios,tier3,29.0,1,22
459833,ios,tier2,35.0,1,17
776100,pc,tier3,27.0,0,5
269473,ios,tier2,23.0,1,22
386765,pc,tier1,27.0,0,14
925636,android,tier2,40.0,1,23
654670,pc,tier1,16.0,1,26
652017,android,tier2,33.0,0,3
254449,ios,tier2,29.0,1,22
853598,pc,tier2,26.0,0,22
579984,ios,tier1,30.0,1,25
861718,android,tier1,39.0,1,26
848892,ios,tier1,32.0,0,26
846166,pc,tier1,25.0,1,34
93474,android,tier1,10.0,1,28
604765,android,tier2,15.0,0,29
683724,android,tier2,16.0,1,32
799612,android,tier3,29.0,1,26
968006,ios,tier2,33.0,1,31
73946,ios,tier3,30.0,0,20
150633,android,tier1,32.0,1,23
315314,pc,tier2,27.0,0,8
320400,android,tier3,31.0,0,12
713215,ios,tier2,39.0,0,33
957227,android,tier3,30.0,0,16
999520,android,tier2,28.0,1,21
533539,ios,tier2,29.0,1,29
573415,ios,tier2,28.0,1,28
965743,android,tier3,21.0,0,17
669101,android,tier1,43.0,1,20
420995,android,tier1,41.0,1,22
686872,pc,tier1,37.0,0,18
809815,android,tier1,28.0,0,19
767574,android,tier1,22.0,1,32
284799,android,tier2,39.0,0,22
530628,ios,tier2,39.0,1,30
550891,ios,tier2,30.0,0,21
335769,android,tier2,36.0,1,17
756350,android,tier2,25.0,1,23
733178,android,tier1,36.0,1,25
178037,android,tier1,36.0,0,21
685503,pc,tier1,31.0,0,11
669680,android,tier2,27.0,1,8
767774,pc,tier1,16.0,0,22
645495,pc,tier2,15.0,1,23
690459,pc,tier2,27.0,0,11
891062,android,tier2,16.0,1,27
109475,android,tier2,23.0,1,26
809970,pc,tier2,36.0,1,10
248548,ios,tier2,38.0,1,26
230233,android,tier1,33.0,1,25
445759,ios,tier2,23.0,0,18
524835,ios,tier3,54.0,0,6
11238,android,tier2,23.0,0,15
367661,ios,tier2,21.0,1,31
288735,android,tier2,24.0,1,20
179637,pc,tier2,24.0,0,13
419153,ios,tier1,37.0,1,21
38979,ios,tier2,14.0,1,36
724827,pc,tier2,17.0,1,26
336980,ios,tier2,33.0,1,35
12725,android,tier2,19.0,1,30
402407,android,tier2,26.0,1,14
382448,ios,tier3,31.0,1,22
367533,android,tier2,16.0,1,26
515544,android,tier3,29.0,0,13
963968,ios,tier2,31.0,1,35
882450,android,tier3,30.0,0,16
523571,android,tier3,43.0,0,13
162230,ios,tier2,39.0,1,29
942010,ios,tier1,31.0,1,35
87992,android,tier1,40.0,0,14
815313,android,tier3,32.0,0,13
76544,android,tier2,32.0,1,19
437435,android,tier3,22.0,1,16
517543,android,tier2,31.0,0,11
656575,ios,tier2,40.0,1,25
689366,android,tier2,31.0,1,19
171291,ios,tier3,35.0,0,19
192668,android,tier2,21.0,1,27
689855,android,tier1,29.0,1,33
308943,ios,tier1,44.0,1,24
593712,pc,tier2,27.0,0,4
264015,ios,tier2,19.0,1,27
616192,android,tier2,32.0,1,29
766778,ios,tier2,35.0,1,36
123579,ios,tier1,26.0,0,26
76176,pc,tier1,37.0,0,16
888237,android,tier3,46.0,0,8
762658,ios,tier2,42.0,1,33
964459,android,tier1,46.0,0,28
310512,android,tier2,13.0,1,27
725809,android,tier3,32.0,0,8
706777,android,tier2,31.0,1,8
616995,android,tier1,32.0,0,18
974155,pc,tier2,39.0,0,4
782442,ios,tier2,33.0,1,37
559551,ios,tier1,28.0,1,22
637579,android,tier2,40.0,0,13
172516,android,tier1,28.0,1,21
400109,ios,tier2,35.0,1,27
279862,ios,tier2,40.0,1,23
690652,android,tier3,30.0,0,4
797633,android,tier2,25.0,0,15
441741,pc,tier3,31.0,1,17
890422,pc,tier2,43.0,0,10
499315,ios,tier1,44.0,1,19
819339,ios,tier1,24.0,1,44
466911,pc,tier3,31.0,0,7
843783,ios,tier1,41.0,0,27
216949,pc,tier3,19.0,0,15
454735,ios,tier1,20.0,1,37
271983,android,tier2,21.0,0,17
430276,ios,tier1,25.0,1,34
557066,android,tier2,31.0,0,16
388348,pc,tier3,28.0,0,14
737772,ios,tier2,35.0,0,15
467768,ios,tier3,22.0,0,21
169755,android,tier2,36.0,1,28
296866,ios,tier3,12.0,1,31
487857,ios,tier1,39.0,1,33
305955,android,tier2,39.0,0,9
950561,pc,tier2,53.0,0,10
508331,ios,tier1,26.0,1,25
829438,android,tier2,42.0,1,22
281373,ios,tier2,18.0,1,29
871070,pc,tier2,36.0,1,18
874347,ios,tier2,34.0,1,21
469663,android,tier2,33.0,1,20
613606,android,tier2,34.0,0,13
927693,android,tier2,23.0,0,20
45963,ios,tier3,27.0,1,26
852558,ios,tier1,25.0,1,38
879212,android,tier2,18.0,1,23
200317,ios,tier2,25.0,1,27
29324,ios,tier2,16.0,1,26
160286,android,tier2,32.0,0,22
781001,ios,tier1,24.0,1,30
290819,ios,tier3,27.0,1,22
68272,android,tier2,29.0,0,12
174009,android,tier1,19.0,1,23
897860,android,tier1,24.0,1,30
697377,ios,tier2,31.0,0,24
51882,android,tier1,27.0,1,27
723952,android,tier2,31.0,0,13
392546,pc,tier1,24.0,0,20
884031,ios,tier2,25.0,1,37
196669,android,tier1,42.0,1,22
481921,ios,tier1,24.0,0,32
47665,pc,tier2,35.0,1,23
468028,ios,tier3,21.0,1,26
177701,android,tier1,28.0,1,25
268551,android,tier1,39.0,1,26
230903,ios,tier2,35.0,0,25
121754,ios,tier3,35.0,0,17
898565,android,tier2,27.0,1,18
515354,ios,tier3,25.0,1,22
861093,ios,tier2,32.0,0,11
426270,ios,tier2,36.0,1,23
637917,android,tier2,29.0,0,17
608625,pc,tier3,38.0,1,10
623533,android,tier1,34.0,0,18
904311,ios,tier2,42.0,1,23
177120,ios,tier2,33.0,1,28
755582,android,tier3,14.0,0,16
245389,pc,tier2,37.0,0,7
322655,pc,tier2,30.0,0,19
159160,ios,tier2,26.0,1,40
290148,pc,tier1,31.0,1,20
751099,pc,tier2,28.0,1,18
878452,android,tier1,44.0,0,20
483423,pc,tier1,29.0,1,14
706115,android,tier3,29.0,0,11
375506,android,tier2,9.0,1,22
831816,pc,tier3,27.0,1,21
203327,ios,tier2,35.0,0,30
347484,pc,tier3,38.0,1,8
713368,ios,tier2,52.0,1,20
867180,android,tier1,26.0,0,18
591355,android,tier1,38.0,1,19
541371,ios,tier2,23.0,1,24
423538,pc,tier2,-2.0,1,27
335602,ios,tier1,40.0,0,16
227850,ios,tier1,37.0,1,31
390250,pc,tier3,20.0,1,27
170597,ios,tier2,18.0,0,29
87334,ios,tier1,26.0,1,32
728629,ios,tier1,21.0,1,41
799869,pc,tier2,18.0,0,18
185742,android,tier2,28.0,0,22
747540,pc,tier2,42.0,0,12
377066,ios,tier1,32.0,1,21
447806,android,tier2,23.0,0,20
358254,pc,tier3,36.0,0,10
267568,android,tier2,30.0,1,17
241228,ios,tier1,26.0,1,27
253009,android,tier1,25.0,1,30
605266,ios,tier3,23.0,0,21
491163,pc,tier3,34.0,0,13
722955,android,tier2,24.0,0,22
73950,pc,tier1,26.0,0,14
215624,android,tier1,39.0,0,22
136286,ios,tier1,26.0,1,34
667439,android,tier3,29.0,1,17
173067,android,tier1,31.0,1,22
769685,android,tier2,37.0,1,23
650739,android,tier1,15.0,1,31
289030,android,tier1,37.0,1,22
523877,android,tier2,31.0,0,19
909771,android,tier3,31.0,0,12
526691,ios,tier1,38.0,1,35
614244,android,tier2,39.0,0,10
67887,android,tier3,52.0,0,3
942673,ios,tier2,35.0,0,18
728852,ios,tier2,40.0,1,13
857305,android,tier1,42.0,1,35
900259,android,tier1,27.0,1,29
304889,pc,tier1,35.0,0,14
591975,ios,tier2,30.0,1,32
818356,ios,tier1,26.0,1,27
181532,ios,tier1,27.0,1,25
993721,ios,tier1,32.0,1,29
364104,pc,tier2,34.0,1,16
442407,android,tier1,27.0,1,21
698694,ios,tier2,43.0,1,26
618540,pc,tier2,30.0,1,18
693447,ios,tier2,21.0,1,20
322880,ios,tier1,45.0,1,35
270407,ios,tier2,34.0,1,28
665424,ios,tier1,35.0,1,21
146152,pc,tier1,33.0,1,22
625884,ios,tier2,26.0,0,26
167172,ios,tier2,18.0,1,28
894470,android,tier1,12.0,1,36
18654,pc,tier1,24.0,0,6
903384,pc,tier2,32.0,0,8
475656,ios,tier2,24.0,1,29
645885,pc,tier3,39.0,1,7
469151,android,tier2,31.0,1,29
429283,pc,tier1,42.0,0,14
337328,android,tier3,47.0,1,21
972144,ios,tier1,27.0,1,27
756998,android,tier2,36.0,0,21
298423,ios,tier1,17.0,1,34
194176,android,tier2,37.0,0,15
699987,android,tier2,20.0,1,29
276326,pc,tier2,25.0,1,26
737376,ios,tier2,31.0,1,25
207148,android,tier3,20.0,1,16
952651,android,tier1,41.0,1,24
864546,android,tier2,30.0,0,20
220307,ios,tier3,43.0,0,13
49625,android,tier2,26.0,0,16
78496,ios,tier2,55.0,1,17
985465,ios,tier2,38.0,1,24
975019,ios,tier2,31.0,0,18
20859,android,tier2,30.0,1,33
161189,android,tier3,21.0,0,11
424665,ios,tier2,23.0,1,34
79604,ios,tier2,30.0,1,21
320492,android,tier3,28.0,0,21
851200,ios,tier2,26.0,1,33
688429,android,tier2,26.0,0,18
534736,android,tier2,28.0,1,18
206411,pc,tier2,35.0,0,13
196933,android,tier1,30.0,1,31
802184,ios,tier3,28.0,0,8
628417,android,tier2,25.0,0,10
544601,android,tier1,24.0,1,31
635052,ios,tier1,27.0,1,32
596945,android,tier1,40.0,1,22
518038,android,tier1,17.0,1,32
172614,pc,tier2,37.0,0,8
480284,pc,tier1,25.0,0,11
427235,ios,tier2,21.0,1,25
563448,pc,tier1,37.0,0,13
403198,android,tier1,24.0,1,29
88632,pc,tier2,38.0,0,8
388370,android,tier2,26.0,0,22
933819,pc,tier2,36.0,1,14
182014,ios,tier3,33.0,1,32
775486,ios,tier2,44.0,1,19
716282,android,tier1,41.0,0,17
560112,ios,tier3,24.0,1,29
956745,android,tier3,41.0,0,4
962709,android,tier1,38.0,1,21
642334,ios,tier2,30.0,1,34
913803,android,tier2,44.0,0,24
908149,pc,tier2,34.0,1,21
988717,pc,tier1,31.0,0,17
380119,android,tier2,39.0,1,13
849152,android,tier3,31.0,0,12
765620,ios,tier1,26.0,1,32
322245,ios,tier2,21.0,0,31
317926,android,tier1,30.0,1,20
409894,ios,tier1,36.0,0,17
119152,ios,tier2,26.0,1,25
482269,pc,tier2,43.0,1,17
851867,android,tier1,30.0,1,17
392807,ios,tier3,38.0,0,22
927185,android,tier1,31.0,0,11
962960,android,tier1,33.0,1,14
524854,android,tier2,15.0,0,23
514284,ios,tier3,18.0,0,14
630997,pc,tier2,29.0,0,15
681378,android,tier1,30.0,1,28
990719,android,tier2,31.0,1,22
40852,android,tier2,34.0,1,28
639067,android,tier2,10.0,1,19
838761,ios,tier1,27.0,1,29
859391,ios,tier2,23.0,1,32
720071,ios,tier1,38.0,1,29
703534,ios,tier2,21.0,1,26
522635,android,tier1,45.0,1,27
656424,ios,tier3,31.0,1,19
725954,ios,tier2,37.0,1,28
460841,android,tier2,16.0,0,21
782461,ios,tier2,36.0,1,21
588878,ios,tier2,33.0,1,19
431142,ios,tier1,14.0,1,38
820193,android,tier2,25.0,0,17
429224,ios,tier3,34.0,0,6
253223,android,tier2,23.0,0,23
209755,pc,tier2,29.0,0,7
840242,android,tier3,47.0,0,5
498632,pc,tier2,41.0,0,9
778563,pc,tier1,28.0,1,22
284933,pc,tier1,38.0,1,17
475315,android,tier1,21.0,1,34
792456,android,tier2,25.0,1,18
920676,android,tier1,32.0,1,38
45259,ios,tier3,25.0,1,16
942437,ios,tier1,31.0,1,32
31706,ios,tier1,44.0,1,29
355485,android,tier3,24.0,1,23
316241,ios,tier2,40.0,1,34
177662,android,tier1,47.0,0,12
585959,android,tier2,30.0,0,16
977595,android,tier2,45.0,0,18
617295,android,tier1,33.0,0,22
823952,android,tier3,38.0,0,12
269307,pc,tier2,40.0,1,21
81267,ios,tier2,18.0,1,30
989438,pc,tier2,28.0,0,13
263306,android,tier2,31.0,0,13
19150,android,tier1,37.0,0,18
22822,pc,tier2,34.0,0,19
459062,pc,tier1,33.0,1,21
745308,android,tier2,17.0,1,25
294156,android,tier2,30.0,0,25
654704,android,tier3,31.0,1,25
259473,ios,tier1,16.0,1,39
931143,ios,tier1,19.0,1,33
894397,ios,tier3,31.0,0,15
172553,ios,tier2,39.0,0,16
246107,ios,tier2,31.0,0,28
876169,pc,tier2,30.0,1,17
120018,android,tier3,27.0,1,20
800516,android,tier3,34.0,1,15
969543,ios,tier3,45.0,0,17
933779,android,tier2,22.0,0,25
124992,pc,tier2,54.0,1,5
267472,ios,tier1,26.0,1,33
864663,android,tier2,37.0,1,23
596837,pc,tier2,25.0,0,8
31344,ios,tier3,42.0,0,16
569399,android,tier2,30.0,0,17
271142,pc,tier2,28.0,0,16
735460,android,tier2,29.0,1,16
322621,pc,tier3,23.0,0,10
671328,ios,tier3,36.0,1,19
835490,ios,tier1,35.0,0,17
308437,android,tier2,28.0,1,31
644440,android,tier1,23.0,1,26
624766,android,tier2,38.0,0,11
791558,android,tier1,23.0,1,28
148577,android,tier2,23.0,1,21
37110,pc,tier3,30.0,1,14
394020,ios,tier1,30.0,1,25
548913,android,tier2,18.0,1,25
773280,android,tier1,29.0,1,32
235640,ios,tier3,29.0,1,24
42089,ios,tier3,53.0,0,17
341471,pc,tier3,14.0,0,10
878820,pc,tier2,35.0,1,9
299378,ios,tier2,18.0,1,30
659028,android,tier2,39.0,0,16
146369,android,tier2,25.0,1,21
540212,ios,tier1,26.0,1,34
227154,ios,tier1,23.0,1,39
923805,pc,tier2,34.0,0,13
931811,ios,tier2,28.0,1,30
769613,android,tier3,16.0,0,10
795347,ios,tier2,29.0,1,31
772842,android,tier2,44.0,0,13
270297,ios,tier2,13.0,1,25
111412,android,tier3,22.0,0,14
561426,ios,tier2,28.0,1,34
696112,ios,tier2,42.0,1,26
384676,android,tier1,33.0,0,18
415299,android,tier3,37.0,0,10
745162,android,tier1,42.0,1,19
65687,ios,tier1,13.0,1,36
497791,android,tier2,40.0,0,20
465850,ios,tier2,26.0,0,20
950144,ios,tier1,27.0,1,27
92538,pc,tier1,25.0,0,18
320892,android,tier2,47.0,0,17
171673,android,tier1,32.0,1,29
822386,android,tier2,23.0,1,24
721713,ios,tier3,19.0,1,29
718071,pc,tier2,30.0,0,1
242244,ios,tier3,30.0,1,21
650135,ios,tier1,33.0,1,28
427753,pc,tier3,27.0,0,21
761666,pc,tier3,21.0,0,10
43191,android,tier2,19.0,1,23
504487,android,tier2,22.0,0,23
873647,pc,tier2,39.0,1,18
552867,ios,tier2,33.0,1,31
48475,ios,tier1,39.0,0,23
144992,android,tier2,30.0,1,24
637295,android,tier2,34.0,1,19
737472,android,tier2,26.0,0,4
632209,android,tier1,32.0,1,26
469468,ios,tier2,34.0,1,31
397894,android,tier1,26.0,1,26
48281,android,tier2,33.0,0,20
456088,ios,tier2,28.0,1,30
924140,ios,tier3,39.0,0,4
831419,ios,tier3,30.0,1,29
116576,ios,tier2,24.0,1,33
786878,ios,tier2,33.0,0,7
390878,ios,tier1,14.0,1,33
117789,android,tier2,34.0,1,18
289652,ios,tier3,43.0,0,9
187606,pc,tier3,46.0,0,2
434914,ios,tier2,22.0,0,30
316057,android,tier2,30.0,0,23
550521,pc,tier2,34.0,0,18
269154,ios,tier3,31.0,1,27
874166,android,tier3,28.0,1,24
302540,ios,tier2,40.0,1,25
917771,pc,tier3,27.0,0,5
180000,android,tier3,1.0,1,25
467096,pc,tier2,39.0,0,4
786614,ios,tier2,28.0,1,32
61987,ios,tier1,32.0,0,23
467927,pc,tier1,24.0,0,6
96950,ios,tier2,23.0,1,32
895730,android,tier2,17.0,1,20
354659,android,tier2,34.0,0,16
33455,android,tier2,32.0,1,15
670121,android,tier2,34.0,0,12
381803,ios,tier2,20.0,1,28
932321,pc,tier2,28.0,0,16
744898,ios,tier1,24.0,1,30
435370,ios,tier2,46.0,1,22
959662,ios,tier2,29.0,1,30
246302,android,tier1,22.0,1,37
446630,ios,tier2,24.0,0,21
473702,ios,tier1,37.0,1,40
720819,pc,tier1,31.0,1,23
96697,ios,tier1,22.0,0,27
492606,pc,tier2,28.0,0,16
818823,ios,tier1,29.0,1,35
811308,ios,tier2,28.0,1,30
701147,ios,tier1,34.0,0,23
84503,ios,tier2,38.0,1,27
820507,ios,tier1,35.0,1,26
782759,android,tier2,29.0,1,20
146833,ios,tier2,33.0,0,18
507932,ios,tier3,20.0,1,26
138244,pc,tier2,39.0,1,13
567133,android,tier1,37.0,1,18
603047,android,tier1,32.0,0,22
861622,android,tier2,31.0,0,12
88671,android,tier2,35.0,0,17
415578,android,tier2,31.0,1,26
39704,pc,tier3,14.0,0,7
754465,android,tier3,39.0,1,9
986395,ios,tier2,38.0,1,21
214341,pc,tier3,31.0,0,10
72176,ios,tier1,25.0,1,25
496304,pc,tier2,30.0,0,12
311624,android,tier2,25.0,0,18
707059,ios,tier2,38.0,1,28
439711,android,tier2,35.0,1,18
235623,android,tier3,17.0,0,16
239587,android,tier2,21.0,0,24
320275,android,tier2,22.0,1,22
763577,ios,tier3,29.0,1,13
93788,android,tier2,39.0,1,24
690737,android,tier2,31.0,1,28
749295,android,tier2,37.0,0,11
418907,pc,tier2,30.0,0,14
144502,ios,tier1,25.0,1,30
994408,android,tier2,33.0,0,8
246769,android,tier2,18.0,1,17
765760,ios,tier2,18.0,1,18
469204,android,tier1,23.0,1,18
482942,android,tier1,31.0,0,14
259492,ios,tier3,28.0,1,26
71130,android,tier3,32.0,1,26
754720,android,tier1,15.0,0,23
133278,ios,tier2,28.0,1,37
603577,android,tier2,19.0,1,23
318003,android,tier2,17.0,0,24
351329,pc,tier2,32.0,0,26
508689,pc,tier2,33.0,1,19
121676,ios,tier3,32.0,0,17
943180,ios,tier2,29.0,1,28
609058,ios,tier3,29.0,1,13
499130,ios,tier2,25.0,1,28
201457,pc,tier1,56.0,0,12
292927,pc,tier3,23.0,0,17
643394,android,tier2,27.0,1,31
542880,android,tier2,38.0,1,26
656975,ios,tier2,35.0,1,31
923663,ios,tier1,32.0,1,35
55067,ios,tier2,29.0,1,15
945121,pc,tier3,24.0,1,21
246561,ios,tier2,24.0,1,30
403541,pc,tier2,23.0,1,16
289642,pc,tier2,36.0,1,8
308338,android,tier2,32.0,1,15
111825,ios,tier1,29.0,1,32
406488,pc,tier2,37.0,1,21
716578,android,tier1,39.0,1,30
23759,ios,tier2,32.0,1,21
389121,android,tier1,24.0,1,26
815715,ios,tier2,26.0,1,30
729446,ios,tier2,42.0,1,37
626068,android,tier3,35.0,1,16
642662,android,tier1,42.0,1,19
955589,ios,tier2,33.0,1,27
252603,ios,tier3,22.0,0,22
237258,ios,tier2,26.0,0,11
667488,android,tier1,44.0,0,20
362903,android,tier1,35.0,0,17
280099,android,tier1,34.0,1,15
849820,ios,tier2,46.0,1,18
754789,android,tier2,13.0,1,27
183653,pc,tier2,28.0,1,18
160562,ios,tier1,25.0,0,23
353658,android,tier3,16.0,0,21
578569,pc,tier2,39.0,1,17
637432,pc,tier1,22.0,0,19
44108,pc,tier1,26.0,0,25
464556,ios,tier2,28.0,1,28
339605,ios,tier2,25.0,0,17
711133,android,tier1,41.0,0,13
680728,ios,tier3,33.0,1,36
448706,pc,tier3,19.0,0,13
746848,ios,tier2,28.0,1,34
721979,pc,tier2,34.0,1,17
699101,pc,tier1,30.0,1,21
878982,ios,tier2,24.0,0,29
555132,android,tier2,41.0,0,11
502184,android,tier3,39.0,0,11
223275,ios,tier1,23.0,1,23
796488,android,tier2,46.0,0,6
454476,ios,tier1,38.0,1,27
340655,android,tier2,40.0,1,20
515512,android,tier2,19.0,1,24
664708,ios,tier1,40.0,0,21
608619,pc,tier2,18.0,0,14
958132,android,tier1,42.0,0,15
986578,android,tier1,28.0,1,23
178262,android,tier3,31.0,0,13
683770,ios,tier1,34.0,1,28
354927,ios,tier2,31.0,1,30
47308,android,tier2,21.0,1,25
603315,android,tier1,29.0,1,25
887111,android,tier2,36.0,0,24
397070,pc,tier2,14.0,1,31
969310,android,tier2,30.0,1,28
12223,pc,tier2,25.0,1,26
196932,pc,tier1,28.0,1,29
383766,android,tier2,35.0,1,17
563442,android,tier1,24.0,0,20
659431,pc,tier2,8.0,0,12
882469,ios,tier1,36.0,1,29
243731,ios,tier2,30.0,0,12
544546,ios,tier3,22.0,1,17
14044,android,tier2,35.0,0,13
26141,ios,tier2,23.0,1,27
23964,android,tier3,19.0,0,17
69634,android,tier2,31.0,1,21
850027,android,tier2,31.0,1,30
551493,ios,tier2,34.0,1,22
512350,pc,tier3,39.0,0,12
656930,ios,tier1,22.0,1,20
769620,ios,tier1,33.0,1,30
112238,ios,tier3,25.0,0,18
466935,ios,tier2,11.0,1,31
176259,android,tier2,35.0,0,17
138139,android,tier1,24.0,1,23
649033,android,tier3,29.0,0,2
129957,ios,tier2,36.0,1,22
460010,ios,tier2,31.0,1,19
996009,ios,tier2,34.0,1,29
11929,ios,tier2,25.0,1,25
678403,pc,tier1,40.0,0,10
552829,ios,tier2,34.0,0,25
488464,ios,tier2,28.0,1,28
401583,ios,tier3,40.0,1,19
762828,android,tier2,35.0,1,21
534484,pc,tier1,39.0,0,3
904100,ios,tier2,23.0,1,27
578750,android,tier2,22.0,0,19
418317,pc,tier1,16.0,1,26
424910,android,tier2,41.0,0,19
556858,ios,tier2,35.0,1,40
462265,ios,tier2,23.0,1,30
810731,android,tier2,34.0,1,30
988899,android,tier2,30.0,1,20
178238,pc,tier2,39.0,0,4
921453,ios,tier3,36.0,0,13
379593,ios,tier2,29.0,1,23
990438,android,tier1,29.0,1,28
335289,ios,tier2,31.0,1,36
14330,ios,tier2,34.0,1,27
317372,pc,tier1,20.0,0,24
309781,ios,tier2,26.0,1,31
566675,ios,tier2,30.0,1,15
721252,ios,tier1,32.0,1,37
17540,android,tier1,22.0,0,16
279871,ios,tier1,32.0,1,31
194491,android,tier2,25.0,0,17
258644,pc,tier2,28.0,0,13
892891,pc,tier1,21.0,1,21
333748,ios,tier2,39.0,1,32
806032,android,tier2,25.0,1,14
563302,android,tier3,43.0,0,8
242709,pc,tier2,16.0,0,7
963887,android,tier2,20.0,0,18
838602,pc,tier2,24.0,1,25
126416,android,tier2,46.0,1,14
481652,ios,tier2,48.0,0,19
964753,pc,tier2,42.0,1,23
972685,android,tier2,34.0,0,19
550699,ios,tier2,37.0,0,22
643762,android,tier2,14.0,0,27
393698,pc,tier2,31.0,0,10
115265,pc,tier3,27.0,0,7
345464,ios,tier2,27.0,0,22
745533,android,tier2,39.0,1,26
475509,pc,tier2,36.0,1,27
941317,ios,tier3,29.0,0,9
945643,android,tier2,35.0,0,14
986613,android,tier3,44.0,0,7
511047,android,tier2,31.0,1,29
844340,android,tier2,41.0,1,20
865164,ios,tier1,35.0,1,30
79948,pc,tier3,36.0,1,22
745914,pc,tier2,26.0,1,20
613544,ios,tier3,25.0,0,12
127721,android,tier1,22.0,1,26
870507,android,tier2,21.0,1,22
571303,ios,tier1,29.0,1,31
24541,ios,tier3,19.0,0,11
320310,pc,tier3,30.0,1,10
164425,android,tier2,32.0,1,27
666556,pc,tier2,30.0,1,21
623494,pc,tier1,25.0,0,13
